Price,Close
Ticker,AAPL
Date,
2023-09-18,175.90841674804688
2023-09-19,176.9956817626953
2023-09-20,173.4571533203125
2023-09-21,171.91522216796875
2023-09-22,172.76527404785156
2023-09-25,174.04029846191406
2023-09-26,169.96804809570312
2023-09-27,168.4557647705078
2023-09-28,168.71273803710938
2023-09-29,169.22674560546875
2023-10-02,171.7373046875
2023-10-03,170.40292358398438
2023-10-04,171.6483612060547
2023-10-05,172.88388061523438
2023-10-06,175.43397521972656
2023-10-09,176.9166259765625
2023-10-10,176.32354736328125
2023-10-11,177.7172088623047
2023-10-12,178.61669921875
2023-10-13,176.77822875976562
2023-10-16,176.64971923828125
2023-10-17,175.097900390625
2023-10-18,173.80307006835938
2023-10-19,173.42752075195312
2023-10-20,170.8773956298828
2023-10-23,170.99600219726562
2023-10-24,171.43087768554688
2023-10-25,169.11801147460938
2023-10-26,164.956787109375
2023-10-27,166.27134704589844
2023-10-30,168.3173828125
2023-10-31,168.79183959960938
2023-11-01,171.95474243164062
2023-11-02,175.5130615234375
2023-11-03,174.6037139892578
2023-11-06,177.15382385253906
2023-11-07,179.71385192871094
2023-11-08,180.77142333984375
2023-11-09,180.29701232910156
2023-11-10,184.48348999023438
2023-11-13,182.8999481201172
2023-11-14,185.51278686523438
2023-11-15,186.07691955566406
2023-11-16,187.75946044921875
2023-11-17,187.73968505859375
2023-11-20,189.4815673828125
2023-11-21,188.6798858642578
2023-11-22,189.343017578125
2023-11-24,188.0167999267578
2023-11-27,187.83863830566406
2023-11-28,188.44236755371094
2023-11-29,187.42295837402344
2023-11-30,187.99696350097656
2023-12-01,189.27374267578125
2023-12-04,187.48236083984375
2023-12-05,191.43130493164062
2023-12-06,190.34263610839844
2023-12-07,192.27256774902344
2023-12-08,193.69776916503906
2023-12-11,191.1937713623047
2023-12-12,192.7080535888672
2023-12-13,195.9246368408203
2023-12-14,196.07310485839844
2023-12-15,195.53866577148438
2023-12-18,193.8759002685547
2023-12-19,194.91513061523438
2023-12-20,192.8268280029297
2023-12-21,192.6783447265625
2023-12-22,191.6094512939453
2023-12-26,191.0651397705078
2023-12-27,191.1641082763672
2023-12-28,191.58969116210938
2023-12-29,190.5504608154297
